equipment_id,unit_id,equipment_type,category,manufacturer,acquisition_year,operational_status,condition,utilization_rate,last_maintenance_date,next_maintenance_date,downtime_days
E-01307,U-020,Generator,Mobility,Nova,2018,Limited,Poor,47.6,2026-01-09,2026-03-11,20
E-01308,U-009,Vehicle,Surveillance,Nova,2023,Operational,Poor,98.1,2025-05-27,2025-07-27,4
E-01309,U-026,Vehicle,Command,Apex,2019,Operational,Fair,59.3,2025-04-09,2025-07-13,20
E-01310,U-010,Vehicle,Command,Orion,2025,Operational,Fair,81.2,2025-07-29,2025-10-24,29
E-01311,U-013,Aircraft,Command,Orion,2015,Operational,Good,85.8,2026-06-10,2026-09-30,15
E-01312,U-012,Generator,Power,Apex,2026,Operational,Poor,33.8,2025-06-22,2025-09-01,27
E-01313,U-015,Aircraft,Power,Apex,2017,Operational,Poor,27.1,2025-01-23,2025-07-03,2
E-01314,U-024,Sensor,Power,Nova,2024,Operational,Good,76.6,2025-12-29,2026-03-31,30
E-01315,U-039,Communications,Command,Apex,2020,Operational,Fair,52.5,2025-04-01,2025-05-13,35
E-01316,U-058,Communications,Power,Nova,2026,Operational,Good,41.0,2025-04-27,2025-09-22,23
E-01317,U-031,Communications,Surveillance,Nova,2017,Operational,Fair,54.2,2025-07-26,2025-11-29,5
E-01318,U-012,Generator,Command,Apex,2016,Maintenance,Good,22.1,2025-09-02,2025-11-03,5
E-01319,U-057,Vehicle,Command,Apex,2016,Operational,Fair,67.4,2026-05-30,2026-09-05,35
E-01320,U-003,Aircraft,Mobility,Nova,2023,Operational,Poor,62.3,2026-06-23,2026-07-30,24
E-01321,U-044,Generator,Command,Apex,2016,Operational,Poor,28.6,2025-11-06,2026-04-22,2
E-01322,U-033,Communications,Command,Orion,2021,Operational,Poor,78.2,2025-03-13,2025-05-24,6
E-01323,U-029,Sensor,Surveillance,Orion,2015,Operational,Fair,97.9,2025-08-28,2025-10-04,30
E-01324,U-006,Aircraft,Mobility,Nova,2016,Operational,Poor,83.5,2025-08-11,2025-12-31,18
E-01325,U-003,Vehicle,Command,Nova,2018,Operational,Good,21.8,2025-01-31,2025-04-24,17
E-01326,U-052,Sensor,Mobility,Orion,2016,Operational,Fair,91.5,2026-01-12,2026-06-02,25
E-01327,U-023,Sensor,Power,Nova,2017,Operational,Fair,76.6,2026-05-23,2026-10-07,9
E-01328,U-015,Communications,Mobility,Orion,2015,Operational,Good,73.0,2026-01-22,2026-06-19,4
E-01329,U-006,Sensor,Mobility,Apex,2024,Operational,Poor,50.3,2025-11-20,2026-01-31,3
E-01330,U-028,Vehicle,Mobility,Orion,2024,Operational,Poor,42.5,2026-04-18,2026-10-07,25
E-01331,U-026,Communications,Command,Nova,2022,Operational,Good,22.3,2025-05-21,2025-07-07,20
E-01332,U-034,Aircraft,Surveillance,Apex,2019,Operational,Poor,23.9,2025-01-28,2025-06-04,12
E-01333,U-016,Generator,Command,Apex,2021,Operational,Fair,91.2,2025-08-10,2026-01-02,18
E-01334,U-019,Aircraft,Command,Nova,2025,Limited,Good,39.5,2026-06-23,2026-10-06,0
E-01335,U-054,Communications,Power,Nova,2026,Maintenance,Good,74.9,2025-07-10,2025-12-17,21
E-01336,U-048,Generator,Mobility,Apex,2024,Operational,Good,91.5,2025-12-31,2026-05-07,1
E-01337,U-014,Communications,Command,Orion,2022,Operational,Poor,64.9,2026-06-16,2026-08-27,35
E-01338,U-046,Sensor,Command,Apex,2018,Maintenance,Poor,21.4,2025-07-20,2025-10-14,15
E-01339,U-027,Generator,Power,Orion,2021,Operational,Fair,61.4,2026-03-26,2026-08-15,17
E-01340,U-007,Sensor,Mobility,Apex,2015,Operational,Fair,38.2,2025-08-25,2026-01-09,21
E-01341,U-023,Sensor,Surveillance,Orion,2015,Operational,Good,40.8,2026-08-12,2027-01-10,19
E-01342,U-001,Vehicle,Power,Orion,2016,Limited,Fair,55.2,2025-04-16,2025-09-22,7
E-01343,U-046,Sensor,Mobility,Apex,2021,Operational,Poor,50.5,2025-08-08,2025-09-23,19
E-01344,U-025,Sensor,Mobility,Apex,2023,Operational,Poor,33.3,2025-07-23,2025-08-17,21
E-01345,U-022,Sensor,Power,Orion,2017,Operational,Poor,51.9,2025-10-04,2025-12-26,24
E-01346,U-033,Sensor,Surveillance,Apex,2019,Operational,Good,35.9,2025-08-26,2025-11-23,20
E-01347,U-018,Generator,Surveillance,Orion,2015,Operational,Good,38.5,2026-08-04,2026-08-25,5
E-01348,U-006,Communications,Surveillance,Apex,2018,Operational,Poor,50.1,2025-05-21,2025-11-07,30
E-01349,U-059,Vehicle,Surveillance,Nova,2018,Operational,Fair,83.8,2025-05-09,2025-07-27,34
E-01350,U-024,Generator,Surveillance,Apex,2024,Operational,Good,40.7,2026-08-18,2027-02-08,5
E-01351,U-027,Aircraft,Mobility,Apex,2018,Operational,Fair,84.3,2025-02-03,2025-04-30,1
E-01352,U-016,Generator,Power,Apex,2026,Operational,Fair,85.0,2026-06-25,2026-07-23,0
E-01353,U-045,Sensor,Power,Nova,2025,Operational,Poor,46.8,2025-06-26,2025-08-16,19
E-01354,U-052,Generator,Power,Nova,2026,Operational,Fair,54.2,2025-12-30,2026-04-13,18
E-01355,U-009,Generator,Surveillance,Apex,2022,Operational,Fair,33.5,2026-05-03,2026-05-24,0
E-01356,U-008,Sensor,Command,Orion,2019,Operational,Fair,66.4,2025-03-10,2025-06-10,20
E-01357,U-038,Generator,Mobility,Orion,2026,Operational,Good,64.1,2025-08-28,2025-10-28,27
E-01358,U-018,Vehicle,Mobility,Apex,2016,Limited,Fair,21.0,2026-05-14,2026-10-23,6
E-01359,U-009,Sensor,Surveillance,Apex,2026,Operational,Poor,39.2,2025-12-12,2026-03-11,19
E-01360,U-036,Generator,Command,Nova,2026,Operational,Poor,87.8,2025-04-03,2025-06-24,20
E-01361,U-046,Aircraft,Command,Nova,2018,Operational,Fair,33.5,2025-06-03,2025-11-06,30
E-01362,U-046,Sensor,Mobility,Nova,2018,Operational,Good,93.5,2026-02-20,2026-06-26,20
E-01363,U-025,Sensor,Mobility,Apex,2020,Operational,Poor,64.8,2026-04-13,2026-05-19,33
E-01364,U-056,Aircraft,Power,Apex,2026,Maintenance,Good,59.0,2025-02-08,2025-07-25,7
E-01365,U-008,Vehicle,Power,Orion,2019,Operational,Fair,50.5,2025-05-03,2025-06-12,6
E-01366,U-038,Vehicle,Surveillance,Orion,2019,Limited,Good,78.5,2025-09-04,2025-12-10,31
E-01367,U-014,Generator,Command,Apex,2022,Limited,Poor,73.5,2026-07-14,2026-10-16,35
E-01368,U-044,Vehicle,Mobility,Orion,2023,Maintenance,Poor,91.0,2026-04-15,2026-06-11,21
E-01369,U-016,Vehicle,Command,Apex,2025,Operational,Poor,81.7,2025-12-09,2026-01-05,35
E-01370,U-011,Sensor,Mobility,Nova,2021,Operational,Poor,52.5,2026-02-20,2026-03-16,9
E-01371,U-035,Communications,Command,Nova,2025,Operational,Fair,56.7,2026-01-05,2026-05-09,19
E-01372,U-026,Vehicle,Mobility,Apex,2018,Limited,Poor,99.4,2025-05-17,2025-10-04,0
E-01373,U-054,Vehicle,Command,Orion,2023,Operational,Good,62.2,2026-04-03,2026-09-01,26
E-01374,U-059,Communications,Command,Apex,2022,Operational,Poor,22.8,2026-08-17,2027-01-15,15
E-01375,U-018,Aircraft,Command,Nova,2026,Limited,Poor,54.8,2025-10-05,2026-01-10,34
E-01376,U-029,Aircraft,Surveillance,Orion,2015,Operational,Fair,83.9,2025-06-30,2025-09-26,21
E-01377,U-026,Communications,Surveillance,Orion,2021,Operational,Fair,74.2,2026-03-29,2026-05-10,32
E-01378,U-011,Sensor,Power,Orion,2022,Limited,Poor,48.0,2025-04-16,2025-05-16,12
E-01379,U-020,Communications,Mobility,Apex,2021,Operational,Good,51.8,2025-05-16,2025-08-01,3
E-01380,U-014,Generator,Power,Apex,2020,Operational,Fair,37.8,2026-02-03,2026-02-25,2
E-01381,U-030,Sensor,Command,Orion,2016,Operational,Fair,61.2,2025-02-10,2025-04-08,9
E-01382,U-018,Sensor,Power,Apex,2017,Maintenance,Fair,76.6,2026-02-14,2026-04-26,30
E-01383,U-049,Generator,Command,Orion,2026,Operational,Fair,68.0,2025-03-05,2025-05-17,12
E-01384,U-009,Communications,Command,Orion,2017,Maintenance,Good,62.6,2026-03-21,2026-07-09,25
E-01385,U-011,Sensor,Command,Apex,2022,Limited,Poor,34.1,2025-08-25,2025-12-09,13
E-01386,U-007,Communications,Surveillance,Nova,2026,Operational,Poor,90.8,2025-08-27,2025-09-17,34
E-01387,U-045,Communications,Power,Apex,2018,Operational,Poor,55.7,2025-05-26,2025-08-22,12
E-01388,U-013,Vehicle,Command,Nova,2019,Operational,Fair,51.9,2025-07-21,2025-08-31,8
E-01389,U-024,Vehicle,Power,Orion,2018,Maintenance,Fair,28.1,2026-07-15,2026-12-16,23
E-01390,U-049,Sensor,Surveillance,Nova,2015,Operational,Poor,70.2,2026-05-04,2026-08-07,23
E-01391,U-055,Generator,Command,Apex,2020,Operational,Fair,73.3,2025-11-11,2026-04-18,14
E-01392,U-030,Generator,Mobility,Orion,2018,Operational,Poor,31.6,2026-03-22,2026-08-04,12
E-01393,U-042,Aircraft,Power,Nova,2018,Operational,Fair,78.1,2026-06-19,2026-08-11,33
E-01394,U-036,Vehicle,Command,Nova,2022,Operational,Poor,92.8,2026-08-09,2026-12-26,33
E-01395,U-056,Vehicle,Power,Apex,2018,Operational,Good,27.6,2025-08-05,2026-01-02,23
E-01396,U-049,Generator,Mobility,Nova,2025,Operational,Poor,22.4,2025-12-20,2026-04-03,0
E-01397,U-026,Aircraft,Surveillance,Nova,2025,Operational,Good,52.3,2026-03-21,2026-08-05,14
E-01398,U-020,Sensor,Mobility,Orion,2024,Maintenance,Poor,74.3,2026-03-04,2026-07-11,15
E-01399,U-010,Generator,Mobility,Nova,2015,Limited,Good,62.2,2026-08-21,2026-10-27,19
E-01400,U-010,Communications,Command,Apex,2020,Maintenance,Fair,65.3,2026-01-26,2026-05-28,15
E-01401,U-059,Communications,Surveillance,Apex,2024,Maintenance,Poor,40.6,2025-10-30,2026-02-13,18
E-01402,U-001,Aircraft,Power,Orion,2026,Operational,Fair,53.2,2026-07-24,2026-12-02,23
E-01403,U-013,Vehicle,Surveillance,Apex,2015,Operational,Good,32.0,2026-04-27,2026-06-09,1
E-01404,U-043,Communications,Surveillance,Nova,2021,Operational,Good,74.6,2026-04-24,2026-06-25,22
E-01405,U-048,Communications,Command,Apex,2026,Operational,Good,42.8,2026-04-18,2026-09-14,28
E-01406,U-018,Sensor,Surveillance,Apex,2016,Operational,Poor,29.9,2025-03-08,2025-08-29,0
E-01407,U-020,Sensor,Surveillance,Nova,2026,Limited,Good,79.8,2026-06-16,2026-08-28,9
E-01408,U-027,Sensor,Command,Nova,2022,Operational,Poor,48.6,2025-11-08,2026-02-28,17
E-01409,U-006,Vehicle,Mobility,Nova,2018,Maintenance,Fair,27.7,2026-03-18,2026-07-22,18
E-01410,U-059,Vehicle,Mobility,Orion,2020,Operational,Fair,85.2,2026-07-27,2026-10-24,26
E-01411,U-028,Sensor,Command,Nova,2018,Operational,Poor,55.2,2025-09-19,2026-02-26,3
E-01412,U-048,Aircraft,Mobility,Nova,2020,Operational,Fair,54.9,2025-05-14,2025-06-25,35
E-01413,U-013,Generator,Surveillance,Orion,2016,Maintenance,Poor,62.3,2026-07-10,2026-12-15,32
E-01414,U-016,Communications,Power,Orion,2015,Maintenance,Poor,85.6,2025-10-08,2026-03-07,20
E-01415,U-040,Vehicle,Surveillance,Apex,2026,Operational,Fair,24.6,2026-05-31,2026-08-20,2
E-01416,U-033,Sensor,Command,Orion,2018,Operational,Fair,82.0,2025-10-15,2026-01-02,22
E-01417,U-017,Aircraft,Power,Apex,2016,Limited,Good,85.6,2026-02-20,2026-06-11,24
E-01418,U-003,Sensor,Mobility,Apex,2023,Operational,Poor,23.6,2026-06-01,2026-09-13,19
E-01419,U-027,Sensor,Mobility,Orion,2024,Operational,Good,37.0,2026-01-26,2026-05-29,16
E-01420,U-029,Sensor,Mobility,Nova,2026,Operational,Good,54.1,2026-04-16,2026-06-22,11
E-01421,U-008,Communications,Surveillance,Nova,2020,Operational,Fair,64.1,2025-02-15,2025-06-19,32
E-01422,U-046,Vehicle,Mobility,Orion,2016,Operational,Fair,61.7,2026-07-31,2026-10-15,13
E-01423,U-014,Aircraft,Surveillance,Nova,2026,Operational,Poor,52.1,2025-05-15,2025-06-29,14
E-01424,U-033,Vehicle,Mobility,Apex,2024,Operational,Fair,82.8,2025-11-20,2026-04-12,12
E-01425,U-051,Vehicle,Mobility,Apex,2017,Limited,Fair,84.9,2025-01-12,2025-05-31,6
E-01426,U-035,Aircraft,Mobility,Orion,2026,Operational,Poor,84.7,2026-01-19,2026-07-11,18
E-01427,U-039,Sensor,Power,Apex,2020,Operational,Fair,29.7,2025-07-14,2025-08-27,14
E-01428,U-054,Sensor,Mobility,Nova,2021,Operational,Poor,59.4,2026-06-30,2026-11-20,0
E-01429,U-035,Aircraft,Command,Nova,2018,Operational,Poor,33.0,2025-11-15,2026-04-26,23
E-01430,U-002,Aircraft,Surveillance,Apex,2017,Maintenance,Poor,37.6,2025-04-14,2025-06-08,4
E-01431,U-049,Aircraft,Power,Apex,2017,Operational,Good,65.0,2025-10-14,2026-01-09,2
E-01432,U-043,Sensor,Mobility,Orion,2022,Operational,Fair,61.8,2025-08-07,2025-11-24,24
E-01433,U-010,Aircraft,Mobility,Orion,2021,Maintenance,Good,25.5,2025-09-19,2025-11-24,26
E-01434,U-051,Communications,Mobility,Orion,2024,Operational,Fair,95.5,2025-02-03,2025-06-12,20
E-01435,U-032,Vehicle,Mobility,Nova,2021,Operational,Good,86.5,2025-06-22,2025-07-28,34
E-01436,U-006,Communications,Command,Apex,2015,Operational,Good,46.0,2025-05-15,2025-10-31,32
E-01437,U-050,Communications,Mobility,Orion,2017,Maintenance,Good,29.2,2026-08-18,2026-11-18,21
E-01438,U-039,Aircraft,Mobility,Apex,2024,Operational,Poor,51.0,2026-07-23,2026-09-08,25
E-01439,U-056,Generator,Power,Apex,2020,Limited,Good,27.1,2025-02-19,2025-04-16,3
E-01440,U-054,Vehicle,Mobility,Orion,2019,Operational,Good,95.3,2026-03-09,2026-08-18,0
E-01441,U-017,Vehicle,Mobility,Nova,2024,Operational,Fair,92.6,2026-02-21,2026-05-17,2
E-01442,U-052,Generator,Surveillance,Nova,2020,Limited,Fair,42.4,2025-08-30,2025-12-18,1
E-01443,U-053,Aircraft,Power,Nova,2015,Operational,Fair,86.2,2025-01-12,2025-05-28,16
E-01444,U-022,Aircraft,Command,Nova,2024,Operational,Poor,63.7,2026-03-19,2026-07-06,2
E-01445,U-032,Aircraft,Power,Apex,2019,Operational,Good,73.2,2025-05-26,2025-06-19,18
E-01446,U-040,Sensor,Surveillance,Apex,2020,Operational,Good,74.0,2026-04-11,2026-10-08,34
E-01447,U-019,Sensor,Mobility,Nova,2020,Maintenance,Good,23.6,2026-02-20,2026-06-20,18
E-01448,U-032,Sensor,Mobility,Orion,2019,Operational,Poor,77.0,2026-06-22,2026-11-21,20
E-01449,U-038,Sensor,Command,Nova,2022,Operational,Fair,26.8,2025-05-18,2025-09-14,24
E-01450,U-009,Sensor,Mobility,Apex,2019,Limited,Poor,61.8,2026-02-13,2026-05-13,25
E-01451,U-057,Sensor,Mobility,Apex,2021,Limited,Fair,50.3,2026-02-27,2026-07-24,31
E-01452,U-053,Communications,Mobility,Orion,2022,Operational,Good,36.5,2025-02-15,2025-04-13,20
E-01453,U-010,Communications,Power,Apex,2020,Operational,Poor,51.2,2025-07-03,2025-07-31,0
E-01454,U-034,Aircraft,Power,Nova,2021,Operational,Good,56.2,2026-06-20,2026-08-06,23
E-01455,U-055,Communications,Mobility,Nova,2020,Operational,Poor,91.8,2025-12-14,2026-03-28,12
E-01456,U-050,Vehicle,Power,Orion,2021,Operational,Good,46.4,2025-07-12,2026-01-07,14
E-01457,U-019,Communications,Command,Nova,2026,Operational,Poor,29.9,2025-09-06,2026-02-27,5
E-01458,U-057,Generator,Power,Nova,2018,Operational,Poor,28.7,2026-08-16,2026-11-14,4
E-01459,U-018,Sensor,Command,Orion,2026,Operational,Good,74.5,2026-07-06,2026-11-22,30
E-01460,U-038,Generator,Mobility,Apex,2016,Limited,Good,54.2,2025-06-04,2025-11-06,9
E-01461,U-015,Sensor,Mobility,Nova,2016,Operational,Poor,21.2,2025-08-11,2025-09-10,24
E-01462,U-010,Sensor,Power,Orion,2023,Operational,Poor,80.4,2025-06-16,2025-10-25,13
E-01463,U-044,Aircraft,Surveillance,Orion,2019,Operational,Fair,89.3,2026-01-06,2026-05-12,13
E-01464,U-050,Aircraft,Command,Apex,2026,Operational,Fair,85.9,2026-05-30,2026-07-27,20
E-01465,U-020,Communications,Power,Apex,2020,Operational,Good,25.4,2025-07-10,2025-11-26,33
E-01466,U-044,Aircraft,Mobility,Orion,2015,Limited,Good,40.1,2025-07-11,2025-11-01,14
E-01467,U-036,Aircraft,Surveillance,Apex,2015,Limited,Fair,55.3,2025-07-11,2025-11-29,27
E-01468,U-025,Aircraft,Command,Nova,2023,Operational,Fair,43.9,2025-02-15,2025-07-13,28
E-01469,U-006,Sensor,Power,Apex,2016,Operational,Poor,87.4,2025-02-26,2025-05-12,24
E-01470,U-036,Vehicle,Power,Nova,2017,Operational,Fair,30.3,2025-07-14,2025-08-11,30
E-01471,U-054,Generator,Power,Apex,2015,Operational,Poor,85.5,2025-03-26,2025-04-18,24
E-01472,U-006,Generator,Command,Nova,2024,Operational,Fair,94.5,2025-10-21,2026-02-08,29
E-01473,U-020,Communications,Mobility,Nova,2024,Operational,Fair,27.7,2025-07-29,2025-09-18,23
E-01474,U-015,Generator,Surveillance,Apex,2024,Operational,Fair,87.4,2025-09-06,2026-01-23,1
E-01475,U-006,Communications,Power,Apex,2019,Operational,Fair,68.0,2025-02-16,2025-07-13,23
E-01476,U-048,Aircraft,Surveillance,Nova,2016,Limited,Poor,62.5,2025-12-31,2026-05-29,5
E-01477,U-054,Sensor,Mobility,Nova,2017,Maintenance,Good,49.3,2026-06-09,2026-11-27,9
E-01478,U-032,Sensor,Surveillance,Apex,2023,Operational,Good,59.3,2025-08-11,2025-11-12,2
E-01479,U-059,Vehicle,Command,Apex,2017,Operational,Good,89.7,2025-08-08,2025-11-18,16
E-01480,U-036,Vehicle,Power,Orion,2018,Operational,Poor,29.4,2026-03-26,2026-07-03,33
E-01481,U-014,Sensor,Power,Orion,2022,Operational,Poor,88.7,2026-07-23,2026-10-16,0
E-01482,U-030,Sensor,Surveillance,Orion,2020,Operational,Fair,21.0,2025-08-15,2025-12-28,24
E-01483,U-046,Aircraft,Command,Apex,2017,Operational,Poor,71.6,2025-06-15,2025-08-06,7
E-01484,U-038,Sensor,Command,Orion,2023,Operational,Fair,81.0,2026-05-31,2026-07-24,27
E-01485,U-017,Communications,Mobility,Orion,2026,Operational,Fair,71.5,2025-07-30,2025-12-07,10
E-01486,U-043,Sensor,Surveillance,Apex,2019,Operational,Poor,48.2,2026-02-16,2026-05-06,6
E-01487,U-012,Generator,Command,Orion,2023,Operational,Poor,42.2,2025-09-16,2026-02-26,5
E-01488,U-008,Sensor,Power,Apex,2017,Limited,Fair,34.5,2025-11-13,2025-12-10,24
E-01489,U-048,Aircraft,Mobility,Orion,2026,Operational,Good,44.6,2026-04-24,2026-07-10,24
E-01490,U-017,Vehicle,Surveillance,Nova,2020,Limited,Poor,48.0,2025-04-08,2025-07-29,35
E-01491,U-052,Generator,Command,Apex,2024,Operational,Good,60.0,2026-08-10,2026-10-19,6
E-01492,U-014,Sensor,Power,Nova,2022,Operational,Good,59.1,2025-07-18,2025-12-03,27
E-01493,U-034,Sensor,Power,Nova,2018,Maintenance,Fair,83.1,2026-05-03,2026-09-08,4
E-01494,U-014,Sensor,Power,Nova,2016,Operational,Poor,47.7,2025-04-02,2025-09-11,1
E-01495,U-036,Communications,Surveillance,Orion,2017,Limited,Good,36.0,2025-11-01,2026-04-25,0
E-01496,U-044,Vehicle,Power,Apex,2015,Maintenance,Good,26.0,2026-02-20,2026-05-08,6
E-01497,U-022,Vehicle,Power,Orion,2017,Operational,Poor,35.9,2026-06-23,2026-09-15,31
E-01498,U-040,Generator,Mobility,Apex,2015,Operational,Poor,62.0,2025-03-18,2025-07-16,6
E-01499,U-052,Sensor,Mobility,Orion,2025,Operational,Poor,68.2,2025-09-14,2025-10-26,21
E-01500,U-058,Aircraft,Mobility,Orion,2022,Maintenance,Poor,95.1,2025-08-18,2025-12-13,29
E-01501,U-043,Sensor,Command,Apex,2024,Operational,Poor,51.6,2026-02-01,2026-03-04,11
E-01502,U-049,Communications,Surveillance,Orion,2018,Operational,Poor,33.9,2026-04-15,2026-08-06,32
E-01503,U-052,Aircraft,Surveillance,Apex,2019,Operational,Fair,69.6,2026-08-05,2026-12-23,6
E-01504,U-043,Sensor,Command,Apex,2022,Operational,Fair,20.6,2026-01-06,2026-02-24,21
E-01505,U-020,Sensor,Command,Nova,2017,Operational,Poor,86.9,2026-04-23,2026-08-26,0
E-01506,U-053,Generator,Surveillance,Nova,2023,Operational,Poor,62.9,2026-06-05,2026-11-12,26
E-01507,U-049,Aircraft,Power,Nova,2024,Operational,Fair,36.0,2025-02-05,2025-05-24,32
E-01508,U-025,Communications,Command,Orion,2019,Maintenance,Fair,90.7,2025-10-28,2025-11-30,10
E-01509,U-025,Sensor,Surveillance,Orion,2025,Operational,Fair,90.8,2025-06-03,2025-09-20,25
E-01510,U-052,Aircraft,Surveillance,Nova,2026,Operational,Fair,50.8,2025-12-09,2026-03-05,16
E-01511,U-029,Generator,Command,Orion,2022,Operational,Fair,89.1,2025-12-24,2026-01-22,8
E-01512,U-017,Communications,Surveillance,Orion,2017,Operational,Poor,71.8,2026-01-09,2026-06-21,17
E-01513,U-044,Generator,Command,Nova,2024,Limited,Fair,46.6,2026-02-12,2026-03-10,15
E-01514,U-029,Aircraft,Mobility,Orion,2023,Operational,Good,50.0,2025-10-14,2026-03-19,13
E-01515,U-013,Sensor,Command,Apex,2026,Limited,Poor,29.7,2026-01-16,2026-05-20,24
E-01516,U-020,Generator,Mobility,Orion,2018,Limited,Fair,36.7,2025-02-13,2025-05-14,5
E-01517,U-023,Communications,Command,Nova,2019,Operational,Good,45.1,2026-01-31,2026-03-03,9
E-01518,U-027,Communications,Surveillance,Nova,2024,Operational,Fair,36.5,2026-06-13,2026-09-15,25
E-01519,U-030,Generator,Surveillance,Orion,2026,Operational,Good,39.8,2026-03-14,2026-05-07,31
E-01520,U-013,Vehicle,Power,Nova,2017,Maintenance,Good,76.7,2025-09-28,2026-03-14,18
E-01521,U-053,Vehicle,Mobility,Apex,2025,Operational,Fair,54.9,2025-02-24,2025-07-17,34
E-01522,U-008,Sensor,Power,Nova,2019,Operational,Poor,90.5,2025-04-28,2025-09-16,30
E-01523,U-013,Communications,Mobility,Orion,2016,Limited,Fair,40.1,2025-07-21,2025-10-31,28
E-01524,U-056,Sensor,Command,Orion,2015,Operational,Fair,73.5,2025-10-04,2025-12-09,26
E-01525,U-003,Vehicle,Surveillance,Nova,2022,Operational,Fair,54.6,2026-04-24,2026-09-11,3
E-01526,U-031,Vehicle,Command,Nova,2017,Operational,Good,90.6,2026-07-09,2026-11-08,6
E-01527,U-056,Vehicle,Command,Apex,2022,Operational,Fair,40.3,2026-08-07,2027-01-27,33
E-01528,U-020,Communications,Surveillance,Orion,2023,Operational,Fair,20.7,2025-08-01,2025-12-28,0
E-01529,U-032,Sensor,Power,Apex,2015,Operational,Fair,41.4,2025-02-15,2025-07-11,2
E-01530,U-030,Aircraft,Power,Orion,2023,Limited,Poor,41.5,2025-07-29,2025-10-07,0
E-01531,U-015,Generator,Surveillance,Apex,2021,Operational,Fair,72.8,2026-06-14,2026-07-05,18
E-01532,U-057,Sensor,Command,Nova,2015,Operational,Poor,20.8,2025-05-13,2025-07-02,28
E-01533,U-036,Sensor,Power,Apex,2026,Limited,Good,54.2,2025-09-08,2026-02-07,20
E-01534,U-048,Generator,Power,Apex,2023,Limited,Poor,72.7,2025-10-01,2026-01-09,13
E-01535,U-002,Vehicle,Surveillance,Nova,2020,Operational,Fair,20.4,2025-07-10,2025-10-25,9
E-01536,U-028,Generator,Command,Apex,2025,Operational,Good,91.9,2025-05-08,2025-10-30,25
E-01537,U-025,Vehicle,Command,Apex,2020,Operational,Fair,48.2,2025-08-13,2025-09-02,15
E-01538,U-002,Generator,Power,Apex,2017,Maintenance,Poor,57.0,2025-05-01,2025-07-01,1
E-01539,U-008,Communications,Mobility,Nova,2020,Operational,Good,21.8,2026-01-01,2026-02-22,12
E-01540,U-006,Vehicle,Surveillance,Nova,2017,Limited,Good,44.1,2025-05-24,2025-07-14,2
E-01541,U-037,Generator,Power,Nova,2019,Operational,Poor,55.9,2025-02-27,2025-07-29,22
E-01542,U-029,Communications,Command,Orion,2026,Maintenance,Fair,71.0,2026-04-03,2026-07-15,15
E-01543,U-034,Vehicle,Command,Orion,2017,Operational,Poor,35.0,2026-01-19,2026-06-19,8
E-01544,U-028,Aircraft,Power,Apex,2023,Operational,Fair,34.8,2025-05-15,2025-09-04,23
E-01545,U-042,Aircraft,Mobility,Orion,2020,Maintenance,Poor,23.3,2026-03-05,2026-04-07,32
E-01546,U-008,Generator,Power,Nova,2023,Operational,Fair,51.0,2025-12-03,2026-03-19,0
E-01547,U-053,Aircraft,Power,Nova,2026,Operational,Good,90.8,2026-06-09,2026-09-20,1
E-01548,U-033,Generator,Surveillance,Nova,2019,Operational,Good,39.0,2025-09-19,2026-01-02,1
E-01549,U-029,Generator,Power,Nova,2026,Operational,Good,49.5,2026-01-05,2026-04-20,32
E-01550,U-033,Aircraft,Command,Nova,2017,Operational,Fair,55.1,2025-03-05,2025-06-17,19
E-01551,U-029,Sensor,Power,Orion,2024,Maintenance,Good,49.6,2026-05-24,2026-07-13,8
E-01552,U-014,Communications,Power,Nova,2024,Limited,Good,58.6,2026-04-04,2026-08-22,2
E-01553,U-002,Generator,Power,Orion,2024,Maintenance,Fair,63.8,2025-03-05,2025-06-12,26
E-01554,U-030,Sensor,Surveillance,Apex,2018,Operational,Poor,65.1,2025-04-19,2025-08-24,31
E-01555,U-008,Generator,Command,Orion,2015,Operational,Good,82.1,2025-12-04,2026-04-13,28
E-01556,U-017,Generator,Mobility,Apex,2017,Operational,Fair,31.8,2026-01-20,2026-06-12,25
E-01557,U-024,Generator,Power,Apex,2026,Operational,Poor,36.2,2025-03-06,2025-04-21,31
E-01558,U-059,Generator,Power,Orion,2020,Operational,Poor,39.3,2025-02-27,2025-06-01,22
E-01559,U-023,Sensor,Command,Apex,2021,Operational,Poor,96.5,2026-01-08,2026-03-23,13
E-01560,U-024,Sensor,Mobility,Nova,2024,Maintenance,Fair,80.7,2026-03-01,2026-06-06,5
E-01561,U-002,Vehicle,Power,Apex,2016,Limited,Fair,27.1,2026-03-04,2026-06-16,30
E-01562,U-036,Vehicle,Surveillance,Nova,2018,Operational,Good,51.3,2025-06-12,2025-10-08,2
E-01563,U-050,Sensor,Mobility,Nova,2024,Operational,Poor,98.7,2025-03-12,2025-08-18,22
E-01564,U-042,Vehicle,Power,Orion,2023,Operational,Good,67.8,2025-04-01,2025-05-14,6
E-01565,U-024,Vehicle,Command,Orion,2019,Operational,Good,22.6,2025-06-27,2025-09-03,15
E-01566,U-046,Sensor,Command,Orion,2024,Operational,Good,34.8,2026-08-08,2026-08-28,15
E-01567,U-035,Aircraft,Command,Nova,2016,Limited,Poor,62.6,2026-04-04,2026-06-17,33
E-01568,U-020,Aircraft,Mobility,Orion,2022,Operational,Fair,52.3,2026-04-06,2026-07-04,8
